,Nivell absolut (msnm),Percentatge volum embassat (%),Volum embassat (hm3),PPT
2014-11-10,148.65,51.4,31.42,0.0
2014-11-11,148.63,51.3,31.37,0.0
2014-11-12,148.63,51.3,31.37,0.0
2014-11-13,148.63,51.3,31.37,0.0
2014-11-14,148.61,51.3,31.32,0.2
2014-11-15,148.61,51.3,31.32,0.1
2014-11-16,148.61,51.3,31.32,0.0
2014-11-17,148.59,51.2,31.28,0.2
2014-11-18,148.59,51.2,31.28,0.1
2014-11-19,148.59,51.2,31.28,0.0
2014-11-20,148.57,51.1,31.23,0.0
2014-11-21,148.57,51.1,31.23,0.0
2014-11-22,148.57,51.1,31.23,0.0
2014-11-23,148.55,51.0,31.18,0.0
2014-11-24,148.55,51.0,31.18,0.0
2014-11-25,148.55,51.0,31.18,0.0
2014-11-26,148.55,51.0,31.18,0.0
2014-11-27,148.55,51.0,31.18,0.0
2014-11-28,148.55,51.0,31.18,11.2
2014-11-29,150.5,58.9,35.97,53.6
2014-11-30,152.41,67.3,41.12,97.3
2014-12-01,153.49,72.4,44.26,6.9
2014-12-02,153.83,74.1,45.29,0.0
2014-12-03,153.99,74.9,45.79,0.0
2014-12-04,154.11,75.5,46.16,1.1
2014-12-05,154.19,76.0,46.41,0.1
2014-12-06,154.25,76.3,46.6,0.2
2014-12-07,154.29,76.5,46.73,0.0
2014-12-08,154.33,76.7,46.85,0.0
2014-12-09,154.35,76.8,46.91,0.2
2014-12-10,154.38,77.0,47.02,0.0
2014-12-11,154.41,77.1,47.1,0.0
2014-12-12,154.43,77.2,47.16,0.0
